# angle I
-5.345013494957747469e+00 2.260166666666666515e+03
-5.045018388767892326e+00 2.113125000000000000e+03
-4.689203949978235642e+00 2.166250000000000000e+03
-4.333026410032358555e+00 2.170375000000000000e+03
-3.976512850060811122e+00 2.232062500000000000e+03
-3.619690506843096234e+00 2.340062500000000000e+03
-3.262586760556078769e+00 2.429375000000000000e+03
-2.904206446615597237e+00 2.418176470588235134e+03
-2.536625107857171102e+00 2.471777777777777828e+03
-2.169762540650015836e+00 2.510529411764705856e+03
-1.820546743112691601e+00 2.639312500000000000e+03
-1.464675008922181831e+00 2.739750000000000000e+03
-1.108690583851543510e+00 2.772437500000000000e+03
-7.526209769764011792e-01 2.763375000000000000e+03
-1.762194385507231675e-01 2.719444444444444343e+03
3.964937367391271339e-01 2.788625000000000000e+03
7.526209769764011792e-01 2.846250000000000000e+03
1.108690583851543510e+00 2.714750000000000000e+03
1.464675008922181831e+00 2.665125000000000000e+03
1.820546743112691601e+00 2.580250000000000000e+03
2.169762540650015836e+00 2.400294117647059011e+03
2.536625107857171102e+00 2.462944444444444343e+03
2.904206446615597237e+00 2.354647058823529278e+03
3.262586760556078769e+00 2.335937500000000000e+03
3.619690506843096234e+00 2.283250000000000000e+03
3.976512850060811122e+00 2.274875000000000000e+03
4.333026410032358555e+00 2.166687500000000000e+03
4.689203949978235642e+00 2.073937500000000000e+03
5.045018388767892326e+00 2.057562500000000000e+03
5.400442812991911090e+00 1.960187500000000000e+03
5.755450488841650447e+00 1.907000000000000000e+03
6.121346079378987781e+00 1.713823529411764639e+03
6.496668123211583712e+00 1.671352941176470495e+03
6.859015260005412173e+00 1.776312500000000000e+03
7.225286504036425583e+00 1.661647058823529505e+03
7.590197231644101095e+00 1.688000000000000000e+03
7.944261363996122149e+00 1.619062500000000000e+03
8.317826571389893786e+00 1.599722222222222172e+03
8.694031650506699904e+00 1.601062500000000000e+03
9.055537378374085122e+00 1.520647058823529505e+03
9.421497369287795465e+00 1.545200000000000045e+03
9.763407514716192281e+00 1.485312500000000000e+03
1.012575574675722834e+01 1.425705882352941217e+03
1.048819627135121557e+01 1.493687500000000000e+03
