# angle I
-5.345013494957747469e+00 2.886000000000000000e+03
-5.045018388767892326e+00 2.971625000000000000e+03
-4.689203949978235642e+00 2.899312500000000000e+03
-4.333026410032358555e+00 2.947437500000000000e+03
-3.976512850060811122e+00 3.043250000000000000e+03
-3.619690506843096234e+00 3.145812500000000000e+03
-3.262586760556078769e+00 3.267625000000000000e+03
-2.904206446615597237e+00 3.236647058823529278e+03
-2.536625107857171102e+00 3.358166666666666515e+03
-2.169762540650015836e+00 3.355411764705882433e+03
-1.820546743112691601e+00 3.505187500000000000e+03
-1.464675008922181831e+00 3.521187500000000000e+03
-1.108690583851543510e+00 3.574312500000000000e+03
-7.526209769764011792e-01 3.597625000000000000e+03
-1.762194385507231675e-01 3.575305555555555657e+03
3.964937367391271339e-01 3.504500000000000000e+03
7.526209769764011792e-01 3.502562500000000000e+03
1.108690583851543510e+00 3.441125000000000000e+03
1.464675008922181831e+00 3.380687500000000000e+03
1.820546743112691601e+00 3.286812500000000000e+03
2.169762540650015836e+00 3.164352941176470722e+03
2.536625107857171102e+00 3.141500000000000000e+03
2.904206446615597237e+00 2.982294117647059011e+03
3.262586760556078769e+00 2.952250000000000000e+03
3.619690506843096234e+00 2.859625000000000000e+03
3.976512850060811122e+00 2.781437500000000000e+03
4.333026410032358555e+00 2.707250000000000000e+03
4.689203949978235642e+00 2.602187500000000000e+03
5.045018388767892326e+00 2.483437500000000000e+03
5.400442812991911090e+00 2.407312500000000000e+03
5.755450488841650447e+00 2.317312500000000000e+03
6.121346079378987781e+00 2.192764705882353155e+03
6.496668123211583712e+00 2.120352941176470722e+03
6.859015260005412173e+00 2.116875000000000000e+03
7.225286504036425583e+00 2.021647058823529505e+03
7.590197231644101095e+00 1.997312500000000000e+03
7.944261363996122149e+00 1.950875000000000000e+03
8.317826571389893786e+00 1.905000000000000000e+03
8.694031650506699904e+00 1.819812500000000000e+03
9.055537378374085122e+00 1.793470588235294144e+03
9.421497369287795465e+00 1.776466666666666697e+03
9.763407514716192281e+00 1.736250000000000000e+03
1.012575574675722834e+01 1.636235294117647072e+03
1.048819627135121557e+01 1.620750000000000000e+03
1.082670619925649369e+01 1.628533333333333303e+03
1.117815282102464103e+01 1.599000000000000000e+03
1.155253435339616530e+01 1.572705882352941217e+03
1.191343590158883536e+01 1.545687500000000000e+03
1.226267284651528833e+01 1.536187500000000000e+03
1.262280932778145370e+01 1.503176470588235361e+03
1.297953919419553870e+01 1.473500000000000000e+03
1.335482213221673931e+01 1.465058823529411711e+03
1.372408791116629168e+01 1.467529411764705856e+03
1.409901987699426762e+01 1.405833333333333258e+03
1.446083602812778324e+01 1.449400000000000091e+03
1.481730709028705206e+01 1.409500000000000000e+03
1.517173449838404942e+01 1.391764705882352928e+03
1.551811551146366774e+01 1.390200000000000045e+03
1.589641250683601470e+01 1.346555555555555657e+03
1.627339110809699463e+01 1.357933333333333394e+03
1.662011968575146881e+01 1.331411764705882433e+03
1.697835480865197155e+01 1.308562500000000000e+03
1.734199584128202787e+01 1.333250000000000000e+03
1.770553895594225224e+01 1.314705882352941217e+03
1.807130326400313081e+01 1.284470588235294144e+03
1.843465442894936857e+01 1.293266666666666652e+03
1.878096222119318170e+01 1.263437500000000000e+03
1.913659987323090306e+01 1.249117647058823422e+03
1.950514123753502460e+01 1.290312500000000000e+03
1.986330730459379268e+01 1.265125000000000000e+03
2.022073492801051842e+01 1.245000000000000000e+03
2.058710680632741230e+01 1.233062500000000000e+03
2.094314887247101353e+01 1.241250000000000000e+03
2.130438054981574680e+01 1.194941176470588289e+03
2.167905111950058483e+01 1.217176470588235361e+03
2.204560599318464398e+01 1.178125000000000000e+03
2.239682653882750429e+01 1.213937500000000000e+03
2.275363822822428617e+01 1.224625000000000000e+03
2.312793991557033380e+01 1.171222222222222172e+03
2.349935112218316746e+01 1.198312500000000000e+03
2.385416066626844156e+01 1.188500000000000000e+03
2.420834365316106940e+01 1.138625000000000000e+03
2.455857028755591998e+01 1.195750000000000000e+03
2.493091152744412042e+01 1.146352941176470495e+03
2.527483223733344175e+01 1.136133333333333439e+03
2.563425652252228559e+01 1.137812500000000000e+03
2.601672385617668581e+01 1.144450000000000045e+03
2.640577305237117756e+01 1.139857142857142890e+03
2.671930330674172893e+01 1.116933333333333394e+03
2.707089648078908084e+01 1.123812500000000000e+03
2.745202761316002693e+01 1.152526315789473756e+03
2.782921475418621426e+01 1.120666666666666742e+03
2.818807885309087169e+01 1.098705882352941217e+03
2.854806482795782330e+01 1.126937500000000000e+03
2.889549902919376478e+01 1.109333333333333258e+03
2.924727850905018656e+01 1.075764705882352928e+03
2.961173747369430131e+01 1.111250000000000000e+03
2.997762869486751214e+01 1.092470588235294144e+03
3.034381575091571293e+01 1.102562500000000000e+03
3.069637995846956002e+01 1.112000000000000000e+03
3.104821642274215066e+01 1.101500000000000000e+03
