# angle I
-8.754652124446791106e+01 5.066250000000000000e+02
-8.719654980623292317e+01 6.836875000000000000e+02
-8.683539946373248597e+01 7.214117647058823195e+02
-8.646589270816332373e+01 7.225882352941176805e+02
-8.609631673959441400e+01 7.214705882352941444e+02
-8.572669705626906023e+01 7.204117647058823195e+02
-8.536637750593260421e+01 7.183125000000000000e+02
-8.502018487171564232e+01 7.170555555555555429e+02
-8.466969763801341742e+01 7.123125000000000000e+02
-8.433298562829912726e+01 7.134117647058823195e+02
-8.397517091127048161e+01 7.091666666666666288e+02
-8.361434234434295831e+01 7.097500000000000000e+02
-8.326607584953563901e+01 7.075000000000000000e+02
-8.290822045908785753e+01 7.005882352941176805e+02
-8.256094363858535701e+01 6.964666666666666970e+02
-8.222545383659355878e+01 6.969375000000000000e+02
-8.187877332057486512e+01 6.981176470588235361e+02
-8.152105618366013573e+01 6.964444444444444571e+02
-8.116606705071296801e+01 6.961764705882352473e+02
-8.081107421409767255e+01 6.985000000000000000e+02
-8.045350404883059525e+01 6.935882352941176805e+02
-8.008882058051904096e+01 6.931176470588235361e+02
-7.972822444829769495e+01 6.955294117647058556e+02
-7.937439308418619532e+01 6.921666666666666288e+02
-7.902501736267767285e+01 6.955000000000000000e+02
-7.866998805738397493e+01 6.917058823529412166e+02
-7.830740774206556409e+01 6.934705882352941444e+02
-7.794388718365480884e+01 6.965294117647058556e+02
-7.759192843210504975e+01 6.963529411764706083e+02
-7.723874214138137972e+01 6.950000000000000000e+02
-7.688679255460537831e+01 6.931176470588235361e+02
-7.652605617568150365e+01 6.918823529411764639e+02
-7.617561003842214973e+01 6.926875000000000000e+02
-7.583657836964684407e+01 6.969375000000000000e+02
-7.548584628764038484e+01 6.954117647058823195e+02
-7.512734507451129673e+01 6.934117647058823195e+02
-7.476849805532499715e+01 6.892352941176470722e+02
-7.440233842846397749e+01 6.898235294117647527e+02
-7.405489406685747156e+01 6.927500000000000000e+02
-7.370788122929599240e+01 6.915294117647058556e+02
-7.334669385894829929e+01 6.981250000000000000e+02
-7.299115277943971591e+01 6.992777777777778283e+02
-7.263481133505072762e+01 6.986250000000000000e+02
-7.227357098105133559e+01 6.997647058823529278e+02
-7.191601891996008078e+01 7.000588235294117112e+02
-7.157191663680728766e+01 7.002500000000000000e+02
-7.123304241232068534e+01 7.024666666666666970e+02
-7.087782041438271108e+01 7.000555555555555429e+02
-7.051813263509309593e+01 6.966470588235293917e+02
-7.015935381037103014e+01 6.949375000000000000e+02
-6.980240141578494217e+01 6.970588235294117112e+02
-6.944367431428300108e+01 7.025000000000000000e+02
-6.908600758053113111e+01 7.007999999999999545e+02
-6.873866207375860427e+01 6.980000000000000000e+02
-6.840157147713199493e+01 7.040625000000000000e+02
-6.803589666022060101e+01 7.056111111111110858e+02
-6.767214703188048475e+01 7.025294117647058556e+02
-6.732150736996732121e+01 7.050000000000000000e+02
-6.696602297061517106e+01 7.025882352941176805e+02
-6.660357212856628450e+01 7.048125000000000000e+02
-6.626195751094286379e+01 7.023125000000000000e+02
-6.590958458738025172e+01 6.964117647058823195e+02
-6.554462630422271729e+01 6.927222222222221717e+02
-6.518333605810005338e+01 6.940000000000000000e+02
-6.483482922477291766e+01 6.987647058823529278e+02
-6.447878197598760153e+01 6.943529411764706083e+02
-6.413621252578040810e+01 7.037999999999999545e+02
-6.382118788512903507e+01 7.026000000000000227e+02
-6.342760035281536801e+01 7.055909090909091219e+02
-6.303836075617765289e+01 7.035333333333333030e+02
-6.272978339202143871e+01 7.040714285714285552e+02
-6.237827262875153878e+01 7.040000000000000000e+02
-6.201445998709871787e+01 7.124375000000000000e+02
-6.165905302340574679e+01 7.103529411764706083e+02
-6.130898100986352262e+01 7.081176470588235361e+02
-6.093889260142156417e+01 7.032352941176470722e+02
-6.059047923637870525e+01 6.972941176470587834e+02
-6.023355464908956236e+01 6.945625000000000000e+02
-5.988572024135848437e+01 6.978750000000000000e+02
-5.953663514977896654e+01 6.971764705882352473e+02
-5.918151106924398164e+01 7.032352941176470722e+02
-5.881679659832923335e+01 7.067058823529412166e+02
-5.846474250612753565e+01 7.078235294117647527e+02
-5.811767042454251708e+01 7.049333333333332803e+02
-5.775829128833665038e+01 7.070555555555555429e+02
-5.740158310776777739e+01 7.105625000000000000e+02
-5.704412870355421461e+01 7.136111111111110858e+02
-5.670974894766039398e+01 7.067857142857143344e+02
-5.636113799193925189e+01 7.098947368421053170e+02
-5.597920247523168058e+01 7.127647058823529278e+02
-5.562832391957682177e+01 7.092352941176470722e+02
-5.527740956220922897e+01 7.171250000000000000e+02
-5.492860123459479382e+01 7.100588235294117112e+02
-5.458167554737808302e+01 7.062500000000000000e+02
-5.422087726494484627e+01 7.072941176470587834e+02
-5.386173209072669010e+01 7.081176470588235361e+02
-5.348641437404793919e+01 7.055555555555555429e+02
