# angle I
-8.754652124446791106e+01 2.716250000000000000e+02
-8.719654980623292317e+01 3.724375000000000000e+02
-8.683539946373248597e+01 4.053529411764706083e+02
-8.646589270816332373e+01 4.185882352941176237e+02
-8.609631673959441400e+01 4.274705882352941444e+02
-8.572669705626906023e+01 4.364705882352941444e+02
-8.536637750593260421e+01 4.418125000000000000e+02
-8.502018487171564232e+01 4.448888888888889142e+02
-8.466969763801341742e+01 4.474375000000000000e+02
-8.433298562829912726e+01 4.514705882352941444e+02
-8.397517091127048161e+01 4.556666666666666856e+02
-8.361434234434295831e+01 4.574375000000000000e+02
-8.326607584953563901e+01 4.601875000000000000e+02
-8.290822045908785753e+01 4.643529411764706083e+02
-8.256094363858535701e+01 4.678000000000000114e+02
-8.222545383659355878e+01 4.690000000000000000e+02
-8.187877332057486512e+01 4.694117647058823763e+02
-8.152105618366013573e+01 4.702777777777777715e+02
-8.116606705071296801e+01 4.720000000000000000e+02
-8.081107421409767255e+01 4.714375000000000000e+02
-8.045350404883059525e+01 4.743529411764706083e+02
-8.008882058051904096e+01 4.744705882352941444e+02
-7.972822444829769495e+01 4.761764705882353041e+02
-7.937439308418619532e+01 4.786666666666666856e+02
-7.902501736267767285e+01 4.810000000000000000e+02
-7.866998805738397493e+01 4.855294117647058556e+02
-7.830740774206556409e+01 4.867058823529411598e+02
-7.794388718365480884e+01 4.873529411764706083e+02
-7.759192843210504975e+01 4.868235294117646959e+02
-7.723874214138137972e+01 4.873125000000000000e+02
-7.688679255460537831e+01 4.870588235294117680e+02
-7.652605617568150365e+01 4.864117647058823763e+02
-7.617561003842214973e+01 4.882500000000000000e+02
-7.583657836964684407e+01 4.904375000000000000e+02
-7.548584628764038484e+01 4.944705882352941444e+02
-7.512734507451129673e+01 4.955882352941176237e+02
-7.476849805532499715e+01 4.939411764705882320e+02
-7.440233842846397749e+01 4.905294117647058556e+02
-7.405489406685747156e+01 4.886875000000000000e+02
-7.370788122929599240e+01 4.907058823529411598e+02
-7.334669385894829929e+01 4.918125000000000000e+02
-7.299115277943971591e+01 4.954444444444444571e+02
-7.263481133505072762e+01 4.968750000000000000e+02
-7.227357098105133559e+01 4.962352941176470722e+02
-7.191601891996008078e+01 4.972352941176470722e+02
-7.157191663680728766e+01 4.971875000000000000e+02
-7.123304241232068534e+01 4.961999999999999886e+02
-7.087782041438271108e+01 4.956666666666666856e+02
-7.051813263509309593e+01 4.959411764705882320e+02
-7.015935381037103014e+01 4.953125000000000000e+02
-6.980240141578494217e+01 4.950000000000000000e+02
-6.944367431428300108e+01 4.930555555555555429e+02
-6.908600758053113111e+01 4.938000000000000114e+02
-6.873866207375860427e+01 4.993529411764706083e+02
-6.840157147713199493e+01 5.006250000000000000e+02
-6.803589666022060101e+01 5.006666666666666856e+02
-6.767214703188048475e+01 5.020588235294117680e+02
-6.732150736996732121e+01 4.991250000000000000e+02
-6.696602297061517106e+01 5.001764705882353041e+02
-6.660357212856628450e+01 5.020625000000000000e+02
-6.626195751094286379e+01 5.026875000000000000e+02
-6.590958458738025172e+01 5.046470588235293917e+02
-6.554462630422271729e+01 5.060000000000000000e+02
-6.518333605810005338e+01 5.021250000000000000e+02
-6.483482922477291766e+01 4.958823529411764639e+02
-6.447878197598760153e+01 4.968823529411764639e+02
-6.413621252578040810e+01 4.954666666666666401e+02
-6.382118788512903507e+01 4.990666666666666629e+02
-6.342760035281536801e+01 5.013181818181818130e+02
-6.303836075617765289e+01 5.026666666666666856e+02
-6.272978339202143871e+01 5.038571428571428328e+02
-6.237827262875153878e+01 5.082105263157894797e+02
-6.201445998709871787e+01 5.050625000000000000e+02
-6.165905302340574679e+01 5.064117647058823763e+02
-6.130898100986352262e+01 5.035882352941176237e+02
-6.093889260142156417e+01 5.018823529411764639e+02
-6.059047923637870525e+01 5.040000000000000000e+02
-6.023355464908956236e+01 5.047500000000000000e+02
-5.988572024135848437e+01 5.068750000000000000e+02
-5.953663514977896654e+01 5.077647058823529278e+02
-5.918151106924398164e+01 5.052352941176470722e+02
-5.881679659832923335e+01 5.030588235294117680e+02
-5.846474250612753565e+01 5.033529411764706083e+02
-5.811767042454251708e+01 5.028666666666666742e+02
-5.775829128833665038e+01 5.037222222222222285e+02
-5.740158310776777739e+01 5.058125000000000000e+02
-5.704412870355421461e+01 5.085000000000000000e+02
-5.670974894766039398e+01 5.090000000000000000e+02
-5.636113799193925189e+01 5.061578947368420813e+02
-5.597920247523168058e+01 5.071764705882353041e+02
-5.562832391957682177e+01 5.111176470588235361e+02
-5.527740956220922897e+01 5.068125000000000000e+02
-5.492860123459479382e+01 5.052941176470588402e+02
-5.458167554737808302e+01 5.038125000000000000e+02
-5.422087726494484627e+01 5.044705882352941444e+02
-5.386173209072669010e+01 5.074705882352941444e+02
-5.348641437404793919e+01 5.088333333333333144e+02
-5.312584231303669213e+01 5.063750000000000000e+02
-5.278463784234666889e+01 5.090588235294117680e+02
-5.244223038635665546e+01 5.068125000000000000e+02
-5.208920210232281534e+01 5.047647058823529278e+02
-5.173943090965746450e+01 5.093125000000000000e+02
-5.138509194964115068e+01 5.127058823529412166e+02
-5.102195102587344167e+01 5.109411764705882320e+02
-5.066476111916448133e+01 5.071176470588235361e+02
-5.030952437540356215e+01 5.084444444444444571e+02
-4.995894854944197760e+01 5.078000000000000114e+02
-4.961910321542423219e+01 5.126470588235293917e+02
-4.924856778802785584e+01 5.088235294117646959e+02
-4.889987789527070561e+01 5.105625000000000000e+02
-4.856434418756161620e+01 5.070666666666666629e+02
-4.821088021446319516e+01 5.082777777777777715e+02
-4.784377552087068608e+01 5.096250000000000000e+02
-4.749516350919158469e+01 5.142777777777778283e+02
-4.712183347689600055e+01 5.096111111111110858e+02
-4.677664422238280650e+01 5.121875000000000000e+02
-4.642567778243204657e+01 5.041176470588235361e+02
-4.607250678112187359e+01 5.078421052631579187e+02
-4.574150936454941530e+01 5.073333333333333144e+02
-4.537184040948153552e+01 5.097916666666666856e+02
-4.500000000000000000e+01 5.134166666666666288e+02
-4.462815959051846448e+01 5.137083333333333712e+02
-4.425849063545058470e+01 5.107500000000000000e+02
-4.393679699583316989e+01 5.120555555555555429e+02
-4.358463905179681319e+01 5.086666666666666856e+02
-4.322335577761719350e+01 5.175000000000000000e+02
-4.287816652310399945e+01 5.124444444444444571e+02
-4.251437926573277792e+01 5.131176470588235361e+02
-4.217843678045918665e+01 5.141875000000000000e+02
-4.181907588013757504e+01 5.109411764705882320e+02
-4.145893622704212333e+01 5.151764705882352473e+02
-4.110012210472929439e+01 5.175000000000000000e+02
-4.075143221197214416e+01 5.157058823529412166e+02
-4.039123593912205479e+01 5.175000000000000000e+02
-4.005195262938783429e+01 5.158125000000000000e+02
-3.969047562459645206e+01 5.135555555555555429e+02
-3.933523888083551867e+01 5.187058823529412166e+02
-3.897804897412655833e+01 5.136470588235293917e+02
-3.862547609040582586e+01 5.148750000000000000e+02
-3.827146616794634326e+01 5.207647058823529278e+02
-3.791079789767718466e+01 5.217647058823529278e+02
-3.755776961364335165e+01 5.230000000000000000e+02
-3.721536215765333111e+01 5.204705882352941444e+02
-3.687415768696330787e+01 5.167500000000000000e+02
-3.651358562595206081e+01 5.199444444444444571e+02
-3.613826790927331700e+01 5.220588235294117112e+02
-3.577912273505516794e+01 5.227058823529412166e+02
-3.541832445262192408e+01 5.204375000000000000e+02
-3.508195521224774893e+01 5.195625000000000000e+02
-3.473317309532806263e+01 5.179411764705882888e+02
-3.438292026921962474e+01 5.218125000000000000e+02
-3.403029594337454000e+01 5.173888888888889142e+02
-3.363886200806076232e+01 5.212631578947368780e+02
-3.329025105233960602e+01 5.247142857142856656e+02
-3.295587129644577118e+01 5.209444444444444571e+02
-3.259841689223221550e+01 5.228125000000000000e+02
-3.224170871166334251e+01 5.258888888888889142e+02
-3.188232957545748647e+01 5.263999999999999773e+02
-3.153525749387247146e+01 5.265882352941176805e+02
-3.118320340167077376e+01 5.248823529411764639e+02
