# angle I
-8.754652124446791106e+01 5.796250000000000000e+02
-8.719654980623292317e+01 7.861875000000000000e+02
-8.683539946373248597e+01 8.450588235294117112e+02
-8.646589270816332373e+01 8.700588235294117112e+02
-8.609631673959441400e+01 8.866470588235293917e+02
-8.572669705626906023e+01 8.986470588235293917e+02
-8.536637750593260421e+01 8.948750000000000000e+02
-8.502018487171564232e+01 8.966111111111110858e+02
-8.466969763801341742e+01 9.173750000000000000e+02
-8.433298562829912726e+01 9.016470588235293917e+02
-8.397517091127048161e+01 9.262777777777778283e+02
-8.361434234434295831e+01 9.187500000000000000e+02
-8.326607584953563901e+01 9.234375000000000000e+02
-8.290822045908785753e+01 9.443529411764706083e+02
-8.256094363858535701e+01 9.591333333333333258e+02
-8.222545383659355878e+01 9.369375000000000000e+02
-8.187877332057486512e+01 9.176470588235293917e+02
-8.152105618366013573e+01 9.440000000000000000e+02
-8.116606705071296801e+01 9.328235294117647527e+02
-8.081107421409767255e+01 9.396875000000000000e+02
-8.045350404883059525e+01 9.480000000000000000e+02
-8.008882058051904096e+01 9.688823529411764639e+02
-7.972822444829769495e+01 9.266470588235293917e+02
-7.937439308418619532e+01 9.363333333333333712e+02
-7.902501736267767285e+01 9.401250000000000000e+02
-7.866998805738397493e+01 9.572352941176470722e+02
-7.830740774206556409e+01 9.703529411764706083e+02
-7.794388718365480884e+01 9.446470588235293917e+02
-7.759192843210504975e+01 9.465294117647058556e+02
-7.723874214138137972e+01 9.388125000000000000e+02
-7.688679255460537831e+01 9.626470588235293917e+02
-7.652605617568150365e+01 9.645882352941176805e+02
-7.617561003842214973e+01 9.554375000000000000e+02
-7.583657836964684407e+01 9.384375000000000000e+02
-7.548584628764038484e+01 9.634117647058823195e+02
-7.512734507451129673e+01 9.750588235294117112e+02
-7.476849805532499715e+01 9.568823529411764639e+02
-7.440233842846397749e+01 9.537058823529412166e+02
-7.405489406685747156e+01 9.405000000000000000e+02
-7.370788122929599240e+01 9.620588235294117112e+02
-7.334669385894829929e+01 9.280625000000000000e+02
-7.299115277943971591e+01 9.339444444444444571e+02
-7.263481133505072762e+01 9.479375000000000000e+02
-7.227357098105133559e+01 9.764117647058823195e+02
-7.191601891996008078e+01 9.522941176470587834e+02
-7.157191663680728766e+01 9.444375000000000000e+02
-7.123304241232068534e+01 9.532666666666666515e+02
-7.087782041438271108e+01 9.683888888888889142e+02
-7.051813263509309593e+01 9.531764705882352473e+02
-7.015935381037103014e+01 9.391875000000000000e+02
-6.980240141578494217e+01 9.494117647058823195e+02
-6.944367431428300108e+01 9.369444444444444571e+02
-6.908600758053113111e+01 9.463999999999999773e+02
-6.873866207375860427e+01 9.824117647058823195e+02
-6.840157147713199493e+01 9.429375000000000000e+02
-6.803589666022060101e+01 9.422222222222221717e+02
-6.767214703188048475e+01 9.494117647058823195e+02
-6.732150736996732121e+01 9.603125000000000000e+02
-6.696602297061517106e+01 9.574705882352941444e+02
-6.660357212856628450e+01 9.537500000000000000e+02
-6.626195751094286379e+01 9.536250000000000000e+02
-6.590958458738025172e+01 9.511764705882352473e+02
-6.554462630422271729e+01 9.441666666666666288e+02
-6.518333605810005338e+01 9.365625000000000000e+02
-6.483482922477291766e+01 9.632941176470587834e+02
-6.447878197598760153e+01 9.775294117647058556e+02
-6.413621252578040810e+01 9.293999999999999773e+02
-6.382118788512903507e+01 9.458666666666666742e+02
-6.342760035281536801e+01 9.470909090909091219e+02
-6.303836075617765289e+01 9.437333333333333485e+02
-6.272978339202143871e+01 9.507142857142856656e+02
-6.237827262875153878e+01 9.823684210526315610e+02
-6.201445998709871787e+01 9.341250000000000000e+02
-6.165905302340574679e+01 9.173529411764706083e+02
-6.130898100986352262e+01 9.520000000000000000e+02
-6.093889260142156417e+01 9.598823529411764639e+02
-6.059047923637870525e+01 9.566470588235293917e+02
-6.023355464908956236e+01 9.621875000000000000e+02
-5.988572024135848437e+01 9.388750000000000000e+02
-5.953663514977896654e+01 9.567647058823529278e+02
-5.918151106924398164e+01 9.377647058823529278e+02
-5.881679659832923335e+01 9.398823529411764639e+02
-5.846474250612753565e+01 9.464117647058823195e+02
-5.811767042454251708e+01 9.785333333333333030e+02
-5.775829128833665038e+01 9.383888888888889142e+02
-5.740158310776777739e+01 9.633750000000000000e+02
-5.704412870355421461e+01 9.468888888888889142e+02
-5.670974894766039398e+01 9.740714285714285552e+02
-5.636113799193925189e+01 9.481052631578946830e+02
-5.597920247523168058e+01 9.720588235294117112e+02
-5.562832391957682177e+01 9.664117647058823195e+02
-5.527740956220922897e+01 9.359375000000000000e+02
-5.492860123459479382e+01 9.637647058823529278e+02
-5.458167554737808302e+01 9.431250000000000000e+02
-5.422087726494484627e+01 9.542352941176470722e+02
-5.386173209072669010e+01 9.587058823529412166e+02
-5.348641437404793919e+01 9.741111111111110858e+02
-5.312584231303669213e+01 9.477500000000000000e+02
-5.278463784234666889e+01 9.581764705882352473e+02
-5.244223038635665546e+01 9.842500000000000000e+02
-5.208920210232281534e+01 9.708235294117647527e+02
-5.173943090965746450e+01 9.518125000000000000e+02
-5.138509194964115068e+01 9.742941176470587834e+02
-5.102195102587344167e+01 9.668823529411764639e+02
-5.066476111916448133e+01 9.747647058823529278e+02
-5.030952437540356215e+01 9.370000000000000000e+02
-4.995894854944197760e+01 9.942666666666666515e+02
-4.961910321542423219e+01 9.864705882352941444e+02
-4.924856778802785584e+01 9.523529411764706083e+02
-4.889987789527070561e+01 9.793750000000000000e+02
-4.856434418756161620e+01 1.013466666666666697e+03
-4.821088021446319516e+01 9.297777777777778283e+02
-4.784377552087068608e+01 1.004937500000000000e+03
-4.749516350919158469e+01 9.757777777777778283e+02
-4.712183347689600055e+01 9.493888888888889142e+02
-4.677664422238280650e+01 1.054875000000000000e+03
-4.642567778243204657e+01 8.638235294117647527e+02
-4.607250678112187359e+01 1.065315789473684163e+03
-4.574150936454941530e+01 9.901666666666666288e+02
-4.537184040948153552e+01 9.799166666666666288e+02
-4.500000000000000000e+01 9.702500000000000000e+02
-4.462815959051846448e+01 9.834583333333333712e+02
