# angle I
-8.754652124446791106e+01 4.630625000000000000e+02
-8.719654980623292317e+01 6.358125000000000000e+02
-8.683539946373248597e+01 6.652352941176470722e+02
-8.646589270816332373e+01 6.849411764705882888e+02
-8.609631673959441400e+01 6.961764705882352473e+02
-8.572669705626906023e+01 7.082352941176470722e+02
-8.536637750593260421e+01 7.265625000000000000e+02
-8.502018487171564232e+01 7.085000000000000000e+02
-8.466969763801341742e+01 7.352500000000000000e+02
-8.433298562829912726e+01 7.082352941176470722e+02
-8.397517091127048161e+01 7.321666666666666288e+02
-8.361434234434295831e+01 7.452500000000000000e+02
-8.326607584953563901e+01 7.440625000000000000e+02
-8.290822045908785753e+01 7.733529411764706083e+02
-8.256094363858535701e+01 7.652666666666666515e+02
-8.222545383659355878e+01 7.408750000000000000e+02
-8.187877332057486512e+01 7.135294117647058556e+02
-8.152105618366013573e+01 7.583888888888889142e+02
-8.116606705071296801e+01 7.236470588235293917e+02
-8.081107421409767255e+01 7.499375000000000000e+02
-8.045350404883059525e+01 7.168823529411764639e+02
-8.008882058051904096e+01 7.817647058823529278e+02
-7.972822444829769495e+01 7.141764705882352473e+02
-7.937439308418619532e+01 6.936111111111110858e+02
-7.902501736267767285e+01 7.527500000000000000e+02
-7.866998805738397493e+01 7.287647058823529278e+02
-7.830740774206556409e+01 7.985294117647058556e+02
-7.794388718365480884e+01 7.539411764705882888e+02
-7.759192843210504975e+01 7.320588235294117112e+02
-7.723874214138137972e+01 7.496875000000000000e+02
-7.688679255460537831e+01 7.890000000000000000e+02
-7.652605617568150365e+01 7.253529411764706083e+02
-7.617561003842214973e+01 7.457500000000000000e+02
-7.583657836964684407e+01 7.430625000000000000e+02
-7.548584628764038484e+01 7.226470588235293917e+02
-7.512734507451129673e+01 7.887058823529412166e+02
-7.476849805532499715e+01 7.577647058823529278e+02
-7.440233842846397749e+01 7.271764705882352473e+02
-7.405489406685747156e+01 7.467500000000000000e+02
-7.370788122929599240e+01 7.932352941176470722e+02
-7.334669385894829929e+01 7.531875000000000000e+02
-7.299115277943971591e+01 7.176666666666666288e+02
-7.263481133505072762e+01 7.537500000000000000e+02
-7.227357098105133559e+01 8.480588235294117112e+02
-7.191601891996008078e+01 7.434705882352941444e+02
-7.157191663680728766e+01 7.614375000000000000e+02
-7.123304241232068534e+01 7.859333333333332803e+02
-7.087782041438271108e+01 7.581111111111110858e+02
-7.051813263509309593e+01 7.626470588235293917e+02
-7.015935381037103014e+01 7.556250000000000000e+02
-6.980240141578494217e+01 7.144117647058823195e+02
-6.944367431428300108e+01 7.367222222222221717e+02
-6.908600758053113111e+01 7.636666666666666288e+02
-6.873866207375860427e+01 7.927058823529412166e+02
-6.840157147713199493e+01 7.536875000000000000e+02
-6.803589666022060101e+01 7.822222222222221717e+02
-6.767214703188048475e+01 7.197058823529412166e+02
-6.732150736996732121e+01 7.976250000000000000e+02
-6.696602297061517106e+01 7.576470588235293917e+02
-6.660357212856628450e+01 7.329375000000000000e+02
-6.626195751094286379e+01 7.806875000000000000e+02
-6.590958458738025172e+01 7.842352941176470722e+02
-6.554462630422271729e+01 7.290555555555555429e+02
-6.518333605810005338e+01 7.684375000000000000e+02
-6.483482922477291766e+01 8.517058823529412166e+02
-6.447878197598760153e+01 7.513529411764706083e+02
-6.413621252578040810e+01 7.661333333333333258e+02
-6.382118788512903507e+01 7.596666666666666288e+02
-6.342760035281536801e+01 7.592727272727272521e+02
-6.303836075617765289e+01 7.506000000000000227e+02
-6.272978339202143871e+01 7.890714285714285552e+02
-6.237827262875153878e+01 7.907894736842105203e+02
-6.201445998709871787e+01 8.071250000000000000e+02
-6.165905302340574679e+01 7.251764705882352473e+02
-6.130898100986352262e+01 7.642352941176470722e+02
-6.093889260142156417e+01 8.305294117647058556e+02
-6.059047923637870525e+01 7.515882352941176805e+02
-6.023355464908956236e+01 7.810000000000000000e+02
-5.988572024135848437e+01 7.937500000000000000e+02
-5.953663514977896654e+01 7.654705882352941444e+02
-5.918151106924398164e+01 7.678235294117647527e+02
-5.881679659832923335e+01 7.811176470588235361e+02
-5.846474250612753565e+01 7.832941176470587834e+02
-5.811767042454251708e+01 8.336666666666666288e+02
-5.775829128833665038e+01 7.661111111111110858e+02
-5.740158310776777739e+01 8.056250000000000000e+02
