# q qerr I(q) I(q)err
8.294532032279089417e-03 3.215448162638725495e-03 8.333333333333332871e-02 3.769379942533199568e+01
1.547771440847061503e-02 1.298069176105710962e-03 1.666666666666666574e-01 3.908679799852857184e-01
2.114153426598287117e-02 1.953452460535632252e-03 1.499999999999999944e-01 3.674234614174766711e-01
2.708829541553820289e-02 1.932501425123600049e-03 1.666666666666666574e-01 3.818813079129866339e-01
3.424760286937652415e-02 2.393094809829984012e-03 2.272727272727272652e-01 4.251883394061296007e-01
4.134659872356089005e-02 1.444308516548141333e-03 2.777777777777777901e-01 4.564354645876385064e-01
4.709622292726145520e-02 1.633576272088444088e-03 2.999999999999999889e-01 4.663689526544406716e-01
5.289360403025952090e-02 1.994215660312892175e-03 1.250000000000000000e-01 3.346328834210210990e-01
5.941266175682404643e-02 2.038777625163953021e-03 1.799999999999999933e-01 3.888444419044715938e-01
6.623959740571712385e-02 2.014614798769268252e-03 5.000000000000000000e-01 5.091750772173155859e-01
7.251770781946841049e-02 1.767162065969994948e-03 5.000000000000000000e-01 5.103103630798287993e-01
7.836204892921720677e-02 1.794558473909566021e-03 6.800000000000000488e-01 1.054134716248355419e+00
8.476368586159346852e-02 2.173163639586968114e-03 1.906250000000000000e+00 4.942392749847992484e+00
9.171767809022127182e-02 2.151270969520740432e-03 7.632352941176471006e+00 2.077591973488659249e+01
9.840741527280037759e-02 1.879523288412654567e-03 1.955000000000000071e+01 4.720776772241337937e+01
1.046713563714864598e-01 1.717715818177843919e-03 4.300000000000000000e+01 8.236079164262568497e+01
1.108696467093386595e-01 1.978629817275711061e-03 6.669811320754716633e+01 1.109352920284790684e+02
1.174911181025048434e-01 2.151142134119994175e-03 8.986885245901639507e+01 1.355604528912017486e+02
1.240901985761322518e-01 1.682567093931450772e-03 1.267800000000000011e+02 1.673612476052924478e+02
1.302695169190241364e-01 1.981638030988197227e-03 1.406610169491525539e+02 1.820100519367893526e+02
1.366843399328758479e-01 1.885635125754002352e-03 1.738928571428571388e+02 2.087436590140438284e+02
1.431380625310322841e-01 2.037281709542672608e-03 1.950806451612903345e+02 2.205707288150211411e+02
1.497407916800755912e-01 2.013243134106564892e-03 2.186190476190476204e+02 2.425879475993886558e+02
1.560440161600273323e-01 1.800320108738214832e-03 2.384736842105263293e+02 2.588171705918429097e+02
1.626324968867556287e-01 2.166758397174068339e-03 2.615135135135134874e+02 2.663919080014418341e+02
1.693678508908615654e-01 1.711853084056604935e-03 2.745166666666666515e+02 2.831042063740251820e+02
1.755753172360756398e-01 1.940749690505284321e-03 3.009855072463768124e+02 2.853651607015807485e+02
1.819629297477835528e-01 1.792019476258344991e-03 3.135076923076923094e+02 2.994721960600311945e+02
1.883474920212158954e-01 1.982820530303366913e-03 3.215416666666666856e+02 3.112662627760878422e+02
1.949500334927739553e-01 1.985593967279970003e-03 3.504533333333333189e+02 3.148213681862567910e+02
2.014306324154557237e-01 1.750557958225071797e-03 3.588115942028985614e+02 3.254063983568507297e+02
2.076332073357673447e-01 1.865361520913360683e-03 3.837432432432432279e+02 3.267995886576702560e+02
2.140129245322099916e-01 1.882829286684015863e-03 3.808133333333333326e+02 3.359794874691012865e+02
2.204163405633874917e-01 1.951475208267544961e-03 4.071282051282051384e+02 3.346943084052901440e+02
2.268599176829277919e-01 1.954094669929957399e-03 4.060000000000000000e+02 3.433846604028782394e+02
2.335135695299082048e-01 1.986313139076756155e-03 4.125764705882352814e+02 3.488343501942326839e+02
2.400224779461884173e-01 1.823737618079871109e-03 4.332500000000000000e+02 3.480463376118185579e+02
2.464005577519743639e-01 1.894426896505377799e-03 4.456588235294117908e+02 3.485070134277135026e+02
2.528350385827773383e-01 1.829527638271931031e-03 4.563095238095237960e+02 3.537176076689661954e+02
2.590859102888302123e-01 1.817056121189442432e-03 4.602023809523809632e+02 3.577838161100845582e+02
2.654612130450557106e-01 1.918447197659697845e-03 4.658202247191011338e+02 3.617652871189719122e+02
2.718942366720529247e-01 1.942478483450333455e-03 4.885714285714285552e+02 3.520761789624208973e+02
2.784185743669774227e-01 1.921358219378808702e-03 4.878064516129032313e+02 3.464560411002319711e+02
2.849156375412667530e-01 1.882334819595186037e-03 5.258510638297872219e+02 3.191867952722089967e+02
2.911870294677750826e-01 1.766712284927822799e-03 5.380898876404494331e+02 2.970561814752513783e+02
2.976511517037133681e-01 2.019527329980297554e-03 5.770291262135922352e+02 2.633468667935436542e+02
3.043178155919494809e-01 1.919359421117726450e-03 5.945499999999999545e+02 2.370723792431332697e+02
3.108074081907638564e-01 1.815555258398614735e-03 6.163979591836734926e+02 2.189228239178210345e+02
3.170970610330232087e-01 1.826000353424227750e-03 6.272525252525252881e+02 2.083866341366630479e+02
3.235319739834495723e-01 1.908097576542081529e-03 6.313142857142856883e+02 2.021456321532559173e+02
3.300700059726238145e-01 1.867687188749142220e-03 6.486603773584905639e+02 1.913123602601861535e+02
3.365262003550894554e-01 1.808122422876843900e-03 6.477809523809523853e+02 1.896538637286646178e+02
3.429039324965278412e-01 1.810371451943152679e-03 6.635377358490566166e+02 1.784844976829538155e+02
3.492243179790229801e-01 1.835371710213073819e-03 6.699537037037036953e+02 1.707503246085039450e+02
3.555659880086458058e-01 1.813249007222180170e-03 6.754814814814815236e+02 1.639370487933651646e+02
3.620245372922214488e-01 1.918012235727336494e-03 6.855982905982906459e+02 1.549214777103935035e+02
3.685406119477664388e-01 1.798147481859587110e-03 6.842972972972972912e+02 1.500014260138368343e+02
3.750909242308860247e-01 1.967614233492519498e-03 6.959032258064515872e+02 1.392229802921026192e+02
3.816999037813160189e-01 1.752662604176019427e-03 6.951739130434782510e+02 1.332999786572334813e+02
3.880273799716012495e-01 1.749306826939258557e-03 6.992068965517241850e+02 1.279440961358848483e+02
3.942361145945514900e-01 1.745527907058957431e-03 7.008103448275861638e+02 1.222130925153442575e+02
4.006128291384035145e-01 1.852638254231622501e-03 7.040731707317073642e+02 1.149386692108117671e+02
4.070503578694664726e-01 1.848743254130127446e-03 7.057419354838709751e+02 1.106874954279872867e+02
4.135933781829447264e-01 1.871256654943844995e-03 7.064728682170542697e+02 1.055180144767890056e+02
4.202179442533061082e-01 1.832712641984981681e-03 7.118153846153845734e+02 9.789882472050827289e+01
4.266798115557093873e-01 1.759393680741872749e-03 7.138897637795275841e+02 9.477076970774049869e+01
4.330910535146235696e-01 1.771858374752960505e-03 7.164538461538461434e+02 9.142322028402075773e+01
4.395078467689783608e-01 1.772659720438770270e-03 7.207500000000000000e+02 8.885063649777983130e+01
4.457793319829173595e-01 1.654526338047628432e-03 7.300320000000000391e+02 8.636517372181913288e+01
4.521562795609589402e-01 1.887763445894669913e-03 7.575774647887324136e+02 8.211106465695949908e+01
4.587656575942579140e-01 1.769717907920350091e-03 7.605693430656933742e+02 7.931550968918402589e+01
4.652405449529313231e-01 1.746242423612376143e-03 7.415755395683453344e+02 7.541422934899540564e+01
4.716282944699034529e-01 1.704407088516023735e-03 7.208467153284670985e+02 6.769169200105102391e+01
4.780637153179891352e-01 1.798647074538550902e-03 7.080486111111110858e+02 5.572468959171143155e+01
4.844976548260259142e-01 1.723433333189145671e-03 7.019647887323943678e+02 5.178808313167693456e+01
4.908596034113225648e-01 1.665744062354685903e-03 7.107588652482269254e+02 5.523069350966064661e+01
4.972011979785150859e-01 1.734256865849588200e-03 7.345068493150685072e+02 5.771843560093410730e+01
5.036178995103413047e-01 1.747915368961153139e-03 7.329864864864864558e+02 5.857087179968150537e+01
5.101756467004687767e-01 1.800451491856020327e-03 7.091806451612902720e+02 5.678982885878961184e+01
5.166235656727934389e-01 1.648057805296297825e-03 6.908979591836734926e+02 4.992527527419017730e+01
5.229884928033705638e-01 1.714260039451578075e-03 6.803092105263158373e+02 4.247451064708270252e+01
5.293925748937229336e-01 1.756900675637705763e-03 6.675833333333333712e+02 3.998200717117511260e+01
5.357749724968067229e-01 1.647361260156582873e-03 6.567549668874172539e+02 4.145984163607266026e+01
5.422269581426349960e-01 1.797131621318817348e-03 6.512621951219512084e+02 4.152687843983187577e+01
5.488258977193463117e-01 1.752106618123457169e-03 6.459006211180123955e+02 3.972078875567187595e+01
5.552607346015674405e-01 1.711536068502800701e-03 6.427187500000000000e+02 3.853935184490003962e+01
5.616696921416424182e-01 1.713298320607429745e-03 6.382515337423312758e+02 3.840061178659402685e+01
5.680596363279470928e-01 1.671719726027721563e-03 6.335062500000000227e+02 3.926603971627390166e+01
5.744116486855085357e-01 1.773350792090137981e-03 6.293630952380951840e+02 3.829274877628318308e+01
5.808465417437830292e-01 1.706594120505047427e-03 6.269272727272726797e+02 3.736714279793871185e+01
5.872915480827241019e-01 1.773275249674210931e-03 6.258092485549133244e+02 3.636571739221018618e+01
5.936297343998458986e-01 1.608871723183330060e-03 6.213641975308642031e+02 3.793406206935321734e+01
6.000917821228005655e-01 1.852508397134843563e-03 6.176758241758242320e+02 3.694408824591155138e+01
6.066068710033430955e-01 1.719733697199352486e-03 6.128128654970760181e+02 3.723568248423395488e+01
6.129319261090041548e-01 1.700305612135823196e-03 6.110348837209302246e+02 3.613547068674072449e+01
6.193292159447265632e-01 1.792945791870086646e-03 6.133611111111110858e+02 3.490151929906083694e+01
6.257789288608107681e-01 1.769335618302108433e-03 6.305706214689265607e+02 3.559946183281310539e+01
6.322945183878984077e-01 1.883051681004075783e-03 6.763915343915343783e+02 3.954378846662540781e+01
6.387697914265673127e-01 1.734308686986089703e-03 7.124431818181818699e+02 4.311347836866627148e+01
6.450797878865883739e-01 1.812617312363664322e-03 6.947173913043478706e+02 4.394277539541392485e+01
6.514777522098027518e-01 1.807195130708317372e-03 6.584432432432432734e+02 4.682896408509041919e+01
6.579453254174412180e-01 1.840076954070700866e-03 6.371111111111110858e+02 5.348736575230189061e+01
6.642487788958216788e-01 1.761967380250493336e-03 6.182252747252747440e+02 5.570359099295958316e+01
6.707545140871414846e-01 1.952870522822350513e-03 5.970750000000000455e+02 4.582089861624278626e+01
6.772291234912055646e-01 1.844192786587162299e-03 5.816084656084656217e+02 4.148720940908924604e+01
6.834443396870620857e-01 1.745041746211572261e-03 5.734619565217391255e+02 4.017699939913801188e+01
6.899300657465672337e-01 1.988575045799213618e-03 5.692077294685990410e+02 3.738746563076179541e+01
6.965346490814943170e-01 1.967867873463197050e-03 5.638090452261307064e+02 3.989335990665998821e+01
7.030970487636396538e-01 2.020648629947002003e-03 5.607475728155339993e+02 4.180140410606978918e+01
7.095716427219228573e-01 1.946516927103622520e-03 5.565000000000000000e+02 4.363392249064014550e+01
7.160970279381224657e-01 2.044543341153194464e-03 5.530285714285714675e+02 4.287994631431302395e+01
7.226116891734091219e-01 2.004959656352403585e-03 5.494390243902439579e+02 4.107114154074422174e+01
7.291288619178314390e-01 2.011427705279334160e-03 5.456666666666666288e+02 4.307857346829734979e+01
7.356079106374427967e-01 1.973711099579897668e-03 5.436730769230769056e+02 4.092731845247205769e+01
7.419803430714648762e-01 1.939746738906150680e-03 5.398487804878049019e+02 4.414555530899526303e+01
7.484516812817442188e-01 2.022257641999446187e-03 5.382045454545454959e+02 4.177385001953428656e+01
7.549512183205485671e-01 1.898119824350936232e-03 5.342163461538461888e+02 4.589848124525801154e+01
7.613853957290165342e-01 1.973382858640895885e-03 5.326636363636363285e+02 4.304489055980727130e+01
7.678481984516135617e-01 1.903941598965435333e-03 5.284325581395348763e+02 4.523155950353346100e+01
7.743372045322526320e-01 1.915374251326664194e-03 5.257522522522522195e+02 4.242890853943116269e+01
7.807807857039134047e-01 1.872160005679921477e-03 5.228899082568807444e+02 4.273538420177705888e+01
7.871827117013717734e-01 1.874571936203420349e-03 5.204932126696832029e+02 4.239310395084041261e+01
7.935705088346153291e-01 1.846468364235832015e-03 5.180582959641255911e+02 4.232048875931187126e+01
7.999497029225959288e-01 1.794315080242126848e-03 5.160045662100457093e+02 4.336523237566511568e+01
8.063895263538338742e-01 1.919941342275102670e-03 5.156610169491525539e+02 4.200628193400349630e+01
8.129038415374738591e-01 1.785391972586650427e-03 5.175333333333333030e+02 4.217021241130775167e+01
8.193543447618309994e-01 1.828478467253065801e-03 5.190085106382978211e+02 4.080034373496013700e+01
8.257450256705209934e-01 1.731942097964038994e-03 5.137053571428571104e+02 4.303228952362874793e+01
8.321389716972604766e-01 1.845140229989535984e-03 5.064916666666666742e+02 4.305918770521958550e+01
8.386208936931099922e-01 1.751195931903918061e-03 5.002777777777777715e+02 4.384915977433865208e+01
8.449970631363269424e-01 1.723661030767332288e-03 4.952931034482758719e+02 4.373467032262046672e+01
8.513046230100612677e-01 1.773741526074865430e-03 4.900588235294117680e+02 4.267737259354059631e+01
8.578256185292513214e-01 1.822821089358022794e-03 4.861538461538461320e+02 4.200541259187190946e+01
8.643009097266359797e-01 1.747841479780405487e-03 4.840207468879668227e+02 4.282032891648992035e+01
8.706520843132705689e-01 1.718512007701664341e-03 4.852815126050419963e+02 4.396080283138735467e+01
8.770655084888429043e-01 1.823306464836067656e-03 4.915691699604743121e+02 4.629837961871650265e+01
8.835379301005906738e-01 1.720994191554163586e-03 5.006543209876543301e+02 5.372754071049737234e+01
8.899818591232092624e-01 1.816014583941305376e-03 5.095607843137254918e+02 5.924023436117105490e+01
8.963154830142930907e-01 1.686559403020368615e-03 5.126791666666666742e+02 6.411178307586419578e+01
9.027402481510985455e-01 1.849914512401526186e-03 5.160000000000000000e+02 6.798978369595610616e+01
9.092741475074460622e-01 1.818523953956779297e-03 5.214470588235294599e+02 7.690672941189906453e+01
9.156513574886713247e-01 1.799905876070713017e-03 5.268888888888889142e+02 8.262411966194747492e+01
9.219738414041327434e-01 1.816254378221876130e-03 5.315234375000000000e+02 8.588558392775431116e+01
9.284093843578240524e-01 1.864548344913183461e-03 5.331653846153845961e+02 8.604705899068687813e+01
9.348720171621091035e-01 1.939851900461452830e-03 5.277378277153558201e+02 8.197394730390557527e+01
9.413551784733346084e-01 1.927152036582965508e-03 5.115954198473282304e+02 7.964177214212179479e+01
9.478756351150825488e-01 2.022964964773094239e-03 4.891775362318840621e+02 6.660089540735259561e+01
9.544794314844599059e-01 1.995588314593873917e-03 4.739704797047970715e+02 5.241931893377641671e+01
