# q qerr I(q) I(q)err
8.294532032279089417e-03 3.215448162638725495e-03 0.000000000000000000e+00 4.288887713980077621e+01
1.547771440847061503e-02 1.298069176105710962e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.114153426598287117e-02 1.953452460535632252e-03 5.000000000000000278e-02 2.236067977499789083e-01
2.708829541553820289e-02 1.932501425123600049e-03 4.166666666666666435e-02 2.041241452319315641e-01
3.424760286937652415e-02 2.393094809829984012e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.134659872356089005e-02 1.444308516548141333e-03 0.000000000000000000e+00 0.000000000000000000e+00
4.709622292726145520e-02 1.633576272088444088e-03 0.000000000000000000e+00 0.000000000000000000e+00
5.289360403025952090e-02 1.994215660312892175e-03 4.166666666666666435e-02 2.019866607256804170e-01
5.941266175682404643e-02 2.038777625163953021e-03 0.000000000000000000e+00 0.000000000000000000e+00
6.623959740571712385e-02 2.014614798769268252e-03 0.000000000000000000e+00 0.000000000000000000e+00
7.251770781946841049e-02 1.767162065969994948e-03 2.083333333333333218e-02 1.443375672974064605e-01
7.836204892921720677e-02 1.794558473909566021e-03 2.999999999999999889e-01 7.848566748139431670e-01
8.476368586159346852e-02 2.173163639586968114e-03 1.296875000000000000e+00 4.377956590265600134e+00
9.171767809022127182e-02 2.151270969520740432e-03 6.338235294117646745e+00 1.833975063317920018e+01
9.840741527280037759e-02 1.879523288412654567e-03 1.603333333333333499e+01 4.087133605732887531e+01
1.046713563714864598e-01 1.717715818177843919e-03 3.420000000000000284e+01 6.934121429568422457e+01
1.108696467093386595e-01 1.978629817275711061e-03 5.188679245283018560e+01 9.286297549546388552e+01
1.174911181025048434e-01 2.151142134119994175e-03 6.754098360655737565e+01 1.124629402364735853e+02
1.240901985761322518e-01 1.682567093931450772e-03 8.800000000000000000e+01 1.297030454538365802e+02
1.302695169190241364e-01 1.981638030988197227e-03 9.672881355932203462e+01 1.354364188704400931e+02
