# q qerr I(q) I(q)err
8.294532032279089417e-03 3.215448162638725495e-03 0.000000000000000000e+00 2.482606157515390777e+01
1.547771440847061503e-02 1.298069176105710962e-03 8.333333333333332871e-02 2.886751345948128655e-01
2.114153426598287117e-02 1.953452460535632252e-03 0.000000000000000000e+00 0.000000000000000000e+00
2.708829541553820289e-02 1.932501425123600049e-03 0.000000000000000000e+00 0.000000000000000000e+00
3.424760286937652415e-02 2.393094809829984012e-03 1.818181818181818232e-01 3.910147848655738390e-01
4.134659872356089005e-02 1.444308516548141333e-03 1.388888888888888951e-01 3.513641844631533173e-01
4.709622292726145520e-02 1.633576272088444088e-03 2.500000000000000000e-01 4.401704215414751764e-01
5.289360403025952090e-02 1.994215660312892175e-03 1.875000000000000000e-01 3.952847075210474403e-01
5.941266175682404643e-02 2.038777625163953021e-03 2.200000000000000011e-01 4.195235392680605191e-01
6.623959740571712385e-02 2.014614798769268252e-03 2.592592592592592449e-01 4.436721685448496988e-01
7.251770781946841049e-02 1.767162065969994948e-03 2.083333333333333426e-01 4.114253678777394230e-01
7.836204892921720677e-02 1.794558473909566021e-03 5.999999999999999778e-01 9.444575162494073250e-01
8.476368586159346852e-02 2.173163639586968114e-03 1.859375000000000000e+00 4.926956702037272429e+00
9.171767809022127182e-02 2.151270969520740432e-03 7.617647058823528994e+00 2.054610184531513539e+01
9.840741527280037759e-02 1.879523288412654567e-03 1.955000000000000071e+01 4.769004088905776229e+01
1.046713563714864598e-01 1.717715818177843919e-03 4.261999999999999744e+01 8.252495380186527996e+01
1.108696467093386595e-01 1.978629817275711061e-03 6.520754716981132049e+01 1.097031951623829684e+02
1.174911181025048434e-01 2.151142134119994175e-03 8.685245901639343913e+01 1.327769314221093850e+02
1.240901985761322518e-01 1.682567093931450772e-03 1.220199999999999960e+02 1.620432658273709308e+02
1.302695169190241364e-01 1.981638030988197227e-03 1.350508474576271283e+02 1.750133117602958635e+02
1.366843399328758479e-01 1.885635125754002352e-03 1.670178571428571388e+02 2.013392659170088734e+02
1.431380625310322841e-01 2.037281709542672608e-03 1.865322580645161281e+02 2.130408853590018339e+02
1.497407916800755912e-01 2.013243134106564892e-03 2.086190476190476204e+02 2.338616968912709808e+02
1.560440161600273323e-01 1.800320108738214832e-03 2.286491228070175339e+02 2.501089457907152109e+02
1.626324968867556287e-01 2.166758397174068339e-03 2.520810810810810949e+02 2.584055997477763640e+02
1.693678508908615654e-01 1.711853084056604935e-03 2.655333333333333599e+02 2.757630766517599454e+02
1.755753172360756398e-01 1.940749690505284321e-03 2.902753623188405641e+02 2.780425898842477750e+02
1.819629297477835528e-01 1.792019476258344991e-03 3.016615384615384414e+02 2.909080799942091176e+02
1.883474920212158954e-01 1.982820530303366913e-03 3.090972222222222285e+02 3.007174157250796611e+02
1.949500334927739553e-01 1.985593967279970003e-03 3.351600000000000250e+02 3.025667802871514596e+02
2.014306324154557237e-01 1.750557958225071797e-03 3.439275362318840621e+02 3.134855141977795370e+02
2.076332073357673447e-01 1.865361520913360683e-03 3.690675675675675507e+02 3.158674826853333002e+02
2.140129245322099916e-01 1.882829286684015863e-03 3.676533333333333076e+02 3.260062297973256022e+02
2.204163405633874917e-01 1.951475208267544961e-03 3.959102564102564088e+02 3.262760016566767263e+02
2.268599176829277919e-01 1.954094669929957399e-03 3.954375000000000000e+02 3.349436729697994792e+02
2.335135695299082048e-01 1.986313139076756155e-03 4.022705882352940989e+02 3.403943568872610399e+02
2.400224779461884173e-01 1.823737618079871109e-03 4.222250000000000227e+02 3.396516998154139628e+02
2.464005577519743639e-01 1.894426896505377799e-03 4.332235294117647300e+02 3.392048483364412164e+02
2.528350385827773383e-01 1.829527638271931031e-03 4.417380952380952408e+02 3.430021514612254236e+02
2.590859102888302123e-01 1.817056121189442432e-03 4.442619047619047592e+02 3.458736780827302937e+02
2.654612130450557106e-01 1.918447197659697845e-03 4.493033707865168367e+02 3.485458090950854739e+02
2.718942366720529247e-01 1.942478483450333455e-03 4.705054945054944824e+02 3.375145947637541894e+02
2.784185743669774227e-01 1.921358219378808702e-03 4.712688172043010582e+02 3.315200499683903672e+02
2.849156375412667530e-01 1.882334819595186037e-03 5.092127659574468339e+02 3.044141034114830404e+02
2.911870294677750826e-01 1.766712284927822799e-03 5.206516853932583899e+02 2.834638247322342295e+02
2.976511517037133681e-01 2.019527329980297554e-03 5.566407766990291748e+02 2.544802880098540641e+02
3.043178155919494809e-01 1.919359421117726450e-03 5.689400000000000546e+02 2.319117629616919203e+02
3.108074081907638564e-01 1.815555258398614735e-03 5.893571428571428896e+02 2.149707587410497354e+02
3.170970610330232087e-01 1.826000353424227750e-03 5.982727272727272521e+02 2.043209474987252747e+02
3.235319739834495723e-01 1.908097576542081529e-03 6.020285714285714675e+02 1.965010345994123782e+02
3.300700059726238145e-01 1.867687188749142220e-03 6.218490566037735334e+02 1.870467460985597938e+02
3.365262003550894554e-01 1.808122422876843900e-03 6.212666666666666515e+02 1.842178265506560706e+02
3.429039324965278412e-01 1.810371451943152679e-03 6.357452830188678945e+02 1.749827988291433769e+02
3.492243179790229801e-01 1.835371710213073819e-03 6.426296296296296759e+02 1.680369176482649607e+02
3.555659880086458058e-01 1.813249007222180170e-03 6.483703703703703241e+02 1.611423788304741151e+02
3.620245372922214488e-01 1.918012235727336494e-03 6.573076923076922640e+02 1.523477306434711807e+02
3.685406119477664388e-01 1.798147481859587110e-03 6.564054054054054177e+02 1.484518656530639191e+02
3.750909242308860247e-01 1.967614233492519498e-03 6.705806451612903629e+02 1.390962991493474306e+02
3.816999037813160189e-01 1.752662604176019427e-03 6.691217391304347757e+02 1.323564823199010618e+02
3.880273799716012495e-01 1.749306826939258557e-03 6.736810344827586050e+02 1.265863777368538763e+02
3.942361145945514900e-01 1.745527907058957431e-03 6.750344827586206975e+02 1.214808377308566634e+02
4.006128291384035145e-01 1.852638254231622501e-03 6.797642276422764098e+02 1.150104953439569186e+02
4.070503578694664726e-01 1.848743254130127446e-03 6.837419354838709751e+02 1.100670427611518249e+02
4.135933781829447264e-01 1.871256654943844995e-03 6.862093023255813478e+02 1.041168677790511765e+02
4.202179442533061082e-01 1.832712641984981681e-03 6.934384615384615245e+02 9.792121818285454538e+01
4.266798115557093873e-01 1.759393680741872749e-03 6.970078740157480297e+02 9.351676762362808404e+01
